AMAZON,MICROSOFT,FDX,Netflix
39.95100021,57.81278229,172.4775238,130.5
40.68199921,57.2821579,170.7822571,129.1799927
40.85699844,57.36449814,170.4450684,133.6999969
40.48600006,57.20896149,169.5700531,132.8899994
40.37400055,57.18151093,170.6455231,133.2599945
40.45199966,56.99851608,169.6794281,138.4100037
40.41650009,57.40108871,169.2784424,138.6000061
40.89400101,57.6023674,169.0323334,137.3899994
41.12200165,58.11470795,174.6376038,140.1100006
41.82600021,58.26108932,175.8589172,139.5200043
41.95750046,58.80088806,175.5216522,138.9600067
41.78850174,60.18239212,178.5658417,142.4499969
41.51900101,59.58769989,176.132309,141.2200012
41.17399979,59.14855194,172.359024,140.7100067
41.61750031,58.16960907,169.7706299,140.7799988
41.99750137,57.79449844,168.2576294,139.1999969
40.50999832,58.26108932,171.5387726,140.25
40.38199997,58.22449875,171.5296478,140.9700012
40.625,58.03236771,171.3656158,144
40.98550034,57.95002365,171.3109131,144.7400055
41.06800079,58.60875702,171.8668518,144.1399994
41.3730011,58.55386353,173.9540253,144.8200073
41.82649994,59.21258163,175.5125885,143.1999969
41.81949997,59.43350601,175.4123383,140.8200073
42.13499832,59.39668655,177.4265594,142.2700043
42.20700073,59.38748169,176.2234344,142.0099945
42.25350189,59.47952271,176.5424652,142.2200012
42.8219986,59.35987854,178.0554199,142.6000061
42.7804985,59.24020386,176.661026,143.8600006
42.60950089,59.47952271,174.2456665,142.7799988
42.26200104,59.47952271,176.0047302,143.25
42.43199921,59.12055206,177.1531219,143.4100037
42.2519989,58.89044952,175.8862762,142.1300049
42.65399933,59.77407837,179.9329681,142.6499939
42.44549942,58.91805649,177.463028,139.5299988
42.49399948,59.13895035,177.1348572,139.1399994
42.33050156,59.15737152,176.77034,141.9400024
42.30099869,59.27703476,175.8224487,141.4299927
42.52500153,59.82008362,175.8315735,140.3200073
42.65000153,59.5807724,174.7264404,140.5299988
42.6230011,59.76486206,175.4936371,140.8899994
42.72949982,59.56236649,176.3795319,143.5200043
42.62649918,59.28624344,174.79039,143.1900024
42.64849854,59.59918213,176.507431,145.25
42.67100143,59.4979248,176.3704224,144.3899994
42.6155014,59.70965576,177.7221069,145.1100006
42.8484993,59.76486206,175.6032257,145.8300018
42.15999985,59.10213852,175.2105103,142.4199982
42.40299988,59.85689926,178.9368591,142.6499939
42.36899948,59.70965576,172.7902374,141.8399963
42.2804985,59.81088638,171.8130035,142.0200043
42.3409996,59.92134857,170.8266144,144.0599976
42.79999924,60.09622574,173.4295807,145.1699982
43.7159996,60.26190948,174.370285,146.4700012
43.81700134,60.4828186,177.3385468,148.0599976
44.32699966,60.62088394,178.2335968,147.8099976
44.57550049,60.33554459,178.425354,146.9199982
45.34149933,60.50123596,179.2565155,145.5
45.4640007,60.34474182,178.8728943,143.6199951
44.91400146,60.50123596,179.0007477,143.7400055
44.74399948,60.4552002,178.6902313,143.1100006
45.35200119,60.31713867,178.7906647,143.8500061
45.11800003,60.27113342,176.2608032,144.3500061
44.81150055,60.04100037,170.1598816,143.8300018
44.23350143,59.78326416,167.8034973,142.9199982
45.09949875,60.27113342,169.456604,147.25
45.18899918,60.18827438,167.6939545,143.3600006
44.95999908,59.86611176,167.6482544,139.7599945
45.10300064,60.28952026,170.3151245,141.1799927
44.92649841,61.11791992,169.2191315,142.8699951
45.37049866,62.15804291,172.2148132,143.8300018
45.38100052,62.51701355,172.5892944,152.1600037
45.46450043,62.43416977,173.1463776,150.1699982
45.91899872,62.83915329,175.0917816,153.0800018
46.24950027,63.01406097,173.256012,152.1999969
47.41149902,63.8884964,171.9134369,155.3500061
47.34700012,63.7872467,172.6440582,156.4499969
47.05149841,63.58473206,173.456955,155.5899963
46.87649918,63.33621216,174.6168365,157.25
46.70750046,63.51109695,175.7402191,156.6000061
47.45199966,63.45587158,174.543808,156.3800049
47.64099884,63.54790878,174.2515259,157.4600067
47.44749832,63.79644012,173.3016968,160.2799988
47.38100052,63.01406097,174.2971954,158.5399933
48.06750107,62.94043732,175.0461121,160.8099976
47.89849854,62.98643494,177.8773956,160.0200043
48.30350113,64.25469971,177.3111267,159.4100037
47.23799896,62.46803284,171.2375488,153.1999969
47.92449951,62.68095016,172.3700714,155.6999969
47.99200058,62.66244888,172.9546204,157.0200043
48.53350067,63.36599731,175.0370026,157.1600037
48.57699966,63.57891464,176.3247681,157.9499969
49.01750183,63.66222,176.5165405,157.75
49.66899872,64.44910431,177.9230499,163.0500031
49.78900146,64.76383972,177.4207153,162.4299927
49.83499908,65.18039703,177.0736694,163.2200012
49.73099899,64.65275574,177.0371399,163.0700073
49.79750061,64.89344025,181.1653442,162.9900055
50.33649826,66.43016052,185.5036011,165.1799927
50.56700134,66.91151428,184.7181091,165.0599976
50.15000153,67.13369751,185.5583801,165.1699982
50.50350189,67.01335907,188.2800598,165.6100006
50.51350021,66.60603333,187.9969482,165.8800049
48.91550064,65.0970993,188.5083923,158.0299988
48.24549866,64.59719086,190.9925995,151.4400024
49.03950119,65.40260315,191.2665863,152.7200012
48.82350159,65.0508194,190.7916718,152.1999969
48.20849991,64.70830536,192.2072601,151.7599945
49.38550186,64.80085754,192.2529755,152.3800049
49.75849915,65.60625458,192.6639862,153.3999939
49.62950134,64.71755219,191.2907715,152.0500031
50.11149979,65.0508194,194.3576355,155.0299988
50.06499863,65.04155731,193.7442627,154.8899994
50.18700027,65.92098999,197.149826,158.0200043
49.69900131,65.29148865,197.1590118,157.5
48.8390007,64.06955719,196.2160339,151.0299988
49.51649857,64.61573029,198.7977142,153.4100037
48.79650116,63.40302277,197.0400391,150.0899963
48.40000153,63.81034851,198.9625092,149.4100037
47.68299866,63.10678482,199.0082855,146.1699982
48.56999969,63.94919968,199.8596344,147.6100006
48.25699997,63.47705841,196.8568726,146.25
48.93799973,64.30097198,200.0427856,150.1799927
49.82350159,64.78236389,200.3723602,152.6699982
49.70650101,64.79160309,199.1547699,154.3300018
50.32550049,65.865448,199.868866,158.75
50.03150177,66.43940735,199.5484161,158.2100067
50.09049988,67.37438202,200.5462952,161.1199951
50.5019989,67.90203857,197.2688293,161.6999969
51.22249985,67.85577393,193.2041016,183.6000061
51.34349823,68.37418365,194.8886108,183.8600006
51.43500137,68.70743561,193.973114,183.6000061
51.28350067,68.30940247,194.5498657,188.5399933
51.94749832,68.13349915,194.7055054,187.9100037
51.99349976,68.67964935,196.2526855,186.9700012
52.63999939,68.55007172,195.5752106,189.0800018
52.29999924,67.72615814,189.9998779,182.6799927
51.0019989,67.61506653,190.4576416,184.0399933
49.38899994,67.3003006,190.4484863,181.6600037
49.80950165,67.18926239,189.240097,182.0299988
49.79449844,66.89302826,191.7942657,180.7400055
49.34600067,66.79118347,191.6660919,179.2299957
49.37900162,67.28181458,191.6294861,180.2700043
49.61349869,67.0226059,190.7597504,181.3300018
49.49200058,67.38365173,189.5055237,178.3600006
49.1004982,67.0874176,188.7548676,175.7799988
47.84600067,66.10614014,186.3471375,169.1399994
48.3995018,67.11518097,187.5555267,171.3999939
49.16500092,68.12423706,190.2928772,171
49.13700104,68.14282227,191.4006042,168.5
48.9090004,68.54303741,191.9132233,169.9799957
48.0284996,67.37969971,188.0132599,166.0899963
47.92350006,67.4634552,188.5900574,166.5399933
47.66450119,67.14702606,188.8922119,166.7599945
48.34500122,68.08699799,191.5928497,169.3399963
47.90000153,67.67751312,189.5696106,169.0599976
47.62250137,67.64958191,189.2034302,168.1300049
47.26300049,67.77057648,190.2013397,165.9499969
47.30099869,67.77989197,191.1900482,167.1199951
47.70299911,67.98464203,193.4420929,168.8099976
48.37950134,68.87807465,195.7125397,174.6900024
49.02999878,69.58535767,196.2618256,174.7100067
48.91249847,68.81290436,196.8751984,174.7400055
48.26350021,68.50578308,195.236496,174.5200043
48.38999939,68.3103714,194.0005951,179.25
48.9734993,69.18515778,195.6026764,179
48.29499817,68.85014343,193.1434021,176.4199982
48.89799881,69.57605743,194.9052887,181.7400055
49.12900162,69.50160217,197.7866364,185.1499939
49.97999954,69.99485016,197.2911377,183.6399994
49.61050034,69.58535767,196.8506317,182.6300049
49.33950043,70.08791351,197.1350861,182.3500061
48.70949936,69.94831848,197.3645477,184.6199951
48.49300003,70.20891571,198.2087402,185.6799927
48.66049957,69.74356842,202.3381042,185.5099945
48.23249817,69.0641861,200.8056793,188.7799988
47.75500107,69.25032806,201.8792725,187.3500061
46.98949814,68.18006897,201.1451874,178.5500031
46.93000031,68.18006897,201.7049408,179.3800049
47.54349899,68.72916412,201.8792725,181.9700012
47.81999969,68.74778748,205.7883606,180.6999969
48.06750107,69.3247757,206.9996948,181.3500061
47.95949936,69.43644714,207.6879272,177.0099945
47.85499954,69.1107254,204.6322021,179.1900024
48.27249908,69.51091766,203.0905762,184.4499969
49.04249954,70.70214844,203.3567047,194.3899994
49.47900009,70.73007965,202.6134033,198.0200043
49.54949951,70.99999237,202.4666138,196.8699951
49.36000061,70.99999237,202.5950165,195.0800018
49.75,71.12096405,204.3385162,194.9499969
50.04650116,71.77240753,206.5225372,195.8600006
50.14699936,72.11676025,203.9164429,199.4900055
50.31700134,72.26564789,203.118103,202.6799927
50.45650101,72.20981598,201.9710388,199.4799957
49.84999847,72.22842407,203.9898224,195.5399933
49.33050156,72.50764465,205.5222931,195.1300049
49.14550018,73.3452301,206.5316772,194.1600037
48.31499863,73.36383057,206.7794342,192.4700012
48.79499817,73.39175415,207.238266,196.0200043
48.64550018,73.17771149,206.9263,193.7700043
48.62149811,73.29869843,210.1746979,195.2100067
55.04750061,77.99851227,211.486908,199.5399933
55.54249954,78.0729599,208.9633942,198.3699951
55.26399994,77.4121933,207.2107086,196.4299927
55.18399811,77.4121933,206.8895874,198
54.71099854,78.22186279,206.7427521,199.3200073
55.58000183,78.30562592,205.77005,200.0099945
56.03300095,78.61277008,202.7510681,200.1300049
56.15850067,78.42658234,202.9437408,195.8899994
56.64400101,78.69651794,202.3381042,196.4400024
56.45650101,78.2591095,199.5301514,193.8999939
56.26750183,78.05434418,200.1816864,192.0200043
56.45849991,78.11019897,203.1915283,195.0800018
56.84199905,78.22186279,201.824234,195.7100067
56.33449936,77.61389923,196.7864075,192.1199951
56.86449814,77.81968689,199.961441,195.5099945
56.49399948,77.0714035,198.2087402,193.1999969
56.31549835,77.19300842,199.3557892,194.1000061
56.97449875,78.30606842,199.4200439,196.2299957
57.80799866,77.73551178,199.8880157,196.3200073
59.29999924,77.87580872,199.1264191,195.75
59.79150009,78.4463501,199.9247284,195.0500031
59.68000031,79.39103699,200.5120239,199.1799927
58.06349945,77.95063782,207.3208313,188.1499939
58.83750153,78.7269516,212.3953552,187.5800018
58.11750031,78.8111496,211.8264008,186.8200073
56.69749832,75.83678436,219.3602295,184.0399933
57.07849884,76.313797,216.0108337,184.2100067
57.61750031,77.42684174,216.919342,185.3000031
57.98949814,77.15558624,219.5896149,185.1999969
58.09999847,78.71760559,221.3643646,188.5399933
58.44599915,79.71840668,219.4148865,186.2200012
58.25400162,80.04577637,220.2333069,185.7299957
58.20650101,79.83063507,222.5505829,187.8600006
58.71300125,79.21334839,219.3137512,189.5599976
58.95700073,81.23364258,220.73909,190.1199951
59.52899933,80.79404449,222.4494629,190.4199982
59.36899948,80.27961731,223.0287476,187.0200043
58.88100052,79.98966217,230.8725281,188.8200073
58.73799896,79.97094727,230.0449524,188.6199951
58.41799927,79.98031616,229.9070282,189.9400024
58.83800125,79.87741852,229.5575409,187.7599945
59.11299896,80.16737366,229.9161987,186.2400055
59.30500031,80.17671967,228.3437805,192.7100067
58.4734993,80.00835419,229.4656219,191.9600067
59.45050049,80.3918457,236.8772125,201.0700073
60.20999908,80.76599121,239.8382263,205.0500031
60.47949982,81.47681427,243.5716095,205.6300049
61.45700073,82.48696899,244.5279083,209.9900055
62.34349823,82.57115936,247.0474701,212.0500031
62.63499832,82.5150528,246.2107086,209.3099976
62.71649933,82.14092255,246.4497986,212.5200043
63.83399963,82.38411713,249.3739624,217.2400055
65.26000214,83.80580139,249.9808655,221.2299957
65.24299622,82.63663483,247.8935242,221.5299988
64.75,84.31090546,249.6498871,217.5
64.66600037,84.27346802,250.2843018,220.3300018
64.72899628,84.17995453,252.2522125,220.4600067
66.3655014,85.68582916,251.8567963,227.5800018
68.1269989,85.9570694,250.1372528,250.2899933
67.87550354,85.88224792,248.6567078,261.2999878
68.89749908,86.35927582,246.4774017,269.7000122
70.10250092,87.97737885,247.2222137,274.6000061
70.88400269,87.84645081,246.1555634,284.5899963
71.89099884,86.74276733,240.426712,278.7999878
72.54450226,88.86595154,241.3647003,270.2999878
69.5,88.16446686,240.7669983,265.0700073
71.49749756,85.84483337,235.2863922,267.4299927
69.5,82.30927277,228.5093079,254.2599945
72.14199829,85.42394257,230.0541077,265.7200012
70.83899689,83.81517029,230.9461212,264.5599976
67.52500153,79.51261902,220.0218048,250.1000061
66.98000336,82.4776535,216.3895569,249.4700012
69.31150055,83.36621857,220.6286926,257.9500122
70.72550201,84.02094269,220.9873352,258.269989
72.55249786,85.33654785,221.4470825,266
73.08799744,87.07505798,225.3184052,280.269989
72.43450165,86.45481873,224.5460052,278.519989
73.41750336,87.13145447,221.5942688,278.5499878
74.14600372,85.97557831,223.7276001,281.0400085
74.26699829,86.20111084,225.686264,278.1400146
75,88.39064026,231.9300385,285.9299927
76.09750366,89.6687088,234.0358124,294.1600037
75.59899902,88.5222168,228.730011,290.6099854
75.62249756,88.11814117,226.5874176,291.3800049
74.67250061,87.25360107,224.0954285,290.3900146
75.01249695,87.44154358,221.8976746,301.0499878
76.18049622,87.99597168,222.4770203,315
76.88200378,87.69526672,223.4885406,325.2200012
77.25,88.20272064,222.2379303,321.1600037
77.59300232,88.73838043,221.1252441,317
78.94450378,90.72119141,227.7137604,331.4400024
79.91950226,90.93731689,227.1793213,321.2999878
79.40899658,88.71956635,231.0771484,315.8800049
79.55000305,88.1933136,227.5202637,321.5499878
79.11599731,88.50344849,227.9717712,321.0899963
78.58399963,88.89811707,232.2381897,318.4500122
77.24649811,87.29117584,230.0082245,313.480011
79.32550049,87.51668549,232.2013397,317.5
79.09300232,86.90588379,229.4645844,316.480011
77.2460022,84.3780365,217.7158356,306.7000122
74.77799988,81.925354,211.4590454,300.9400024
77.79299927,88.12753296,221.014679,320.3500061
74.85250092,84.07731628,216.2138214,300.6900024
71.57099915,84.0021286,216.3612671,285.769989
72.36699677,85.7688446,221.254303,295.3500061
68.59950256,83.1845932,219.7706757,280.2900085
69.60250092,84.30287933,222.1112366,283.6700134
70.52850342,86.76494598,220.0102539,288.9400024
72.58750153,86.81192017,222.1389008,293.9700012
70.2614975,84.79150391,215.8913116,288.8500061
70.30400085,85.29896545,215.9189606,289.9299927
71.81099701,87.28179169,219.3099518,298.0700073
71.35250092,86.32325745,219.3099518,303.6700134
72.42500305,87.93960571,222.9129181,309.25
71.53949738,87.46973419,225.290329,311.6499939
72.07499695,88.49402618,230.3952942,307.7799988
75.1914978,90.27951813,232.210556,336.0599976
76.39199829,90.62722015,235.4633179,334.519989
77.84549713,90.31710815,231.8327332,332.7000122
76.37449646,89.27402496,227.7137604,327.769989
75.89299774,89.60290527,229.2802887,318.6900024
73.00450134,87.50734711,226.2762909,307.019989
73.00849915,86.74614716,227.5110626,305.7600098
75.89800262,88.57862091,227.5387115,313.980011
78.6309967,90.04458618,230.6717224,311.7600098
78.3065033,87.8832016,227.7874603,312.4599915
79.11299896,89.27402496,225.4469604,313.2999878
78.48400116,87.87380219,221.7057953,313.3599854
78.60399628,88.40008545,223.134079,311.6900024
79.04750061,89.42438507,225.7049713,320.0899963
80.00700378,90.42047882,224.0278931,326.2600098
79.61949921,90.03518677,222.9497833,326.8900146
80.40000153,91.09707642,224.9954224,330.2999878
80.45400238,92.00862122,228.2482147,329.6000061
80.14550018,91.81124878,231.1969299,326.4599915
80.07700348,92.12136841,231.6115723,328.5299988
78.80599976,91.45417786,227.9165039,326.1300049
79.36399841,91.69011688,227.7137604,328.1900024
79.08799744,90.77465057,228.9485474,325.2200012
78.71849823,90.94451904,229.8608093,324.1799927
79.27300262,92.11484528,234.6616669,331.8200073
79.06999969,92.02043152,232.7542114,331.6199951
80.09300232,93.11526489,230.8007202,344.7200012
80.15350342,92.784935,231.970993,349.2900085
80.50749969,92.8321228,231.7498016,351.2900085
80.64350128,92.50180817,228.1653137,349.730011
81.24449921,93.38896179,233.205719,353.5400085
81.48100281,93.28514862,229.5567474,351.6000061
82.07700348,95.1255722,233.6849365,359.9299927
83.2634964,95.95610809,232.1000214,361.8099976
84.81749725,96.4468689,232.210556,365.7999878
84.78749847,96.73000336,236.4032593,367.4500122
84.46499634,95.21047974,237.0482635,361.3999939
84.19950104,95.91834259,239.72052,360.5700073
84.45600128,95.37094116,241.3976288,361.4500122
84.9375,95.61632538,244.6780548,363.8299866
85.24299622,95.1822052,242.2730408,379.9299927
86.19300079,95.72016144,242.7890625,392.8699951
85.79850006,94.5026474,243.7842255,391.980011
86.1894989,95.19161987,242.9641266,390.3999939
86.73899841,95.19161987,238.0987701,404.980011
87.5039978,96.14487457,231.6853333,416.7600098
86.51100159,95.45587158,227.3451996,415.4400024
85.78350067,94.766922,223.3724365,411.0899963
83.15750122,92.86044312,216.6833496,384.480011
84.55449677,93.51165771,218.8267822,399.3900146
83.02549744,92.05821228,212.2670898,390.3900146
85.07250214,93.08695984,209.4214478,395.4200134
84.98999786,93.06807709,209.7817688,391.4299927
85.68900299,94.38941193,211.9344788,398.1799927
84.69799805,93.4833374,210.2899323,390.519989
84.9865036,94.15344238,211.1861115,398.3900146
85.53150177,95.47476196,210.8996887,408.25
86.9509964,96.12599182,217.062149,418.9700012
87.15350342,96.38079834,217.727356,415.6300049
87.75,96.24866486,212.7012939,418.6499939
89.83100128,98.33446503,214.9833374,413.5
90.65149689,99.50478363,215.962677,395.7999878
91.12449646,99.01400757,212.6643524,400.480011
92.19650269,99.99556732,213.5605469,379.480011
92.14600372,99.21221161,218.217041,375.1300049
90.64849854,98.5326767,218.5496368,364.230011
90.68499756,100.2975845,217.0529327,361.0499878
90.09999847,101.9020309,218.411026,362.6600037
91.46199799,101.6094742,218.8083496,357.3200073
93.18049622,104.6013107,221.9588165,362.8699951
90.40000153,103.4593048,222.8827209,363.0899963
90.8635025,101.6283493,222.5131836,355.2099915
88.96099854,99.44814301,222.1436157,334.9599915
88.87200165,100.1182404,227.1603851,337.4500122
89.85849762,100.3069992,222.7534027,338.3800049
91.71649933,101.5245285,222.7718353,344.5
91.16449738,101.9681091,224.8044434,343.0899963
92.38749695,102.0530472,226.4767456,350.9200134
93.12400055,102.76091,228.9897461,351.8299866
94.3259964,103.3366089,226.8093262,347.6099854
94.9260025,103.5065155,226.171814,349.3599854
94.31500244,102.8741379,223.3631592,345.8699951
94.80999756,102.1285477,222.6517639,341.3099976
95.98249817,103.4026566,225.1555023,337.4899902
94.1309967,102.0004959,224.9522552,326.3999939
94.3259964,101.9815292,227.5115051,322.4400024
94.11100006,101.9246826,228.1489868,316.7799988
93.83550262,101.2520218,229.8582153,327.730011
94.17099762,100.4088211,232.0016632,338.019989
95.24500275,101.4320297,228.1489868,344.4400024
95.14499664,101.9057312,225.8669891,339.1700134
95.26950073,102.7015686,226.3750916,358.8200073
96.38400269,103.838501,229.9598389,364.5799866
96.64099884,104.4638138,228.7865295,368.4899902
99.90499878,106.1312866,228.7587891,368.0400085
100.1190033,106.064949,227.9642181,370.980011
100.635498,106.4249954,225.3865051,367.6799927
101.975502,105.8375854,222.9289398,363.6000061
99.74099731,102.7868423,226.134903,341.1799927
97.91549683,103.0237274,227.4560852,346.4599915
97.60350037,102.5215683,227.8543854,348.6799927
96.95050049,103.6300583,231.0780792,348.4100037
99.35749817,105.3922882,230.9947357,355.9299927
99.5,105.8375854,234.3481293,369.9500122
99.49349976,106.9745026,234.5241394,368.1499939
98.5094986,107.4103165,236.6269226,364.5599976
95.40149689,106.2449799,236.8955994,350.3500061
97.05249786,107.2587204,223.7877197,367.6499939
96.32099915,105.8281021,224.9919586,366.9599915
97.21499634,107.5998154,228.6325073,365.3599854
95.75050354,108.2535324,229.1049805,361.1900024
96.71800232,108.6419754,225.8813019,369.6099854
98.72750092,108.4335175,221.5829773,369.4299927
98.74250031,107.9882507,223.3522949,377.8800049
100.6490021,108.3956528,222.9725342,380.7099915
100.1500015,108.3577347,223.0559082,374.1300049
100.2180023,109.5325699,222.2592468,381.4299927
98.56549835,109.0967407,221.3977356,377.1400146
97.63800049,109.1156998,223.1948242,377.0499878
95.47100067,106.8608017,221.4625549,363.6499939
94.48249817,106.2355042,218.6742554,351.3500061
93.22100067,105.0227737,217.6830444,349.1000061
93.51599884,106.3586731,212.82901,355.7099915
87.76249695,100.5793533,205.1495514,325.8900146
85.96800232,100.3424683,201.4070892,321.1000061
89.43049622,103.8100891,204.7234192,339.5599976
88.04750061,101.9436417,204.7419586,333.1300049
90.9980011,105.1649017,209.5219116,346.3999939
91.58650208,104.8901367,207.0022736,364.7000122
88.53600311,102.7963333,201.2866364,346.7099915
88.20149994,102.9479141,203.6117859,332.6700134
89.46499634,103.8669281,202.3148956,329.5400085
88.43499756,102.4173508,202.2963867,333.1600037
83.20999908,96.94120026,193.7925262,301.8299866
89.10849762,102.6068497,198.0351868,312.8699951
82.14050293,101.3372726,195.0245209,299.8299866
76.94400024,98.39076233,195.496994,284.8399963
76.52100372,98.27709198,200.5826569,285.8099976
79.90049744,101.1951675,204.11203,301.7799988
83.27649689,100.3519516,207.5395508,317.3800049
83.27649689,100.5793533,205.3348083,309.1000061
81.38999939,101.8583755,206.214859,315.4400024
82.14050293,102.0573196,210.0684662,310.8399963
87.77449799,106.0744324,214.2463226,327.5
87.74549866,105.875473,212.504776,317.9200134
85.62149811,103.8100891,207.8730316,303.4700012
81.84249878,101.2520218,203.4543152,294.0700073
81.5585022,101.3183289,206.1221924,294.3999939
79.95050049,99.88153076,208.5770264,286.730011
80.97200012,102.0795288,211.0318756,290.0599976
79.67050171,103.0406113,209.9943695,286.2099915
75.61450195,99.54850006,209.6330719,270.6000061
74.77300262,96.7795639,205.0383911,266.980011
75.83650208,98.11167908,206.1593018,262.1300049
75.10299683,98.07362366,206.9466858,258.8200073
79.0664978,101.308815,208.4659119,261.4299927
79.07099915,101.9463348,208.6418915,266.6300049
83.88749695,105.7333908,214.774353,282.6499939
83.67849731,104.8485031,210.7447205,288.75
84.50849915,105.5145416,212.1342316,286.1300049
88.61799622,106.6563797,213.097641,290.2999878
83.41999817,103.2594452,199.6470795,275.3299866
84.95950317,103.896965,199.2209015,282.8800049
81.45649719,99.73879242,187.1232605,265.1400146
82.05149841,102.3745041,179.2625732,269.7000122
82.16200256,103.3260345,176.2149811,265.3200073
83.17700195,103.7922897,174.9326935,274.8800049
82.91899872,104.1443634,173.9199066,276.019989
79.59549713,100.890152,171.0674133,266.8399963
76.04550171,97.90236664,169.2834167,262.7999878
77.5739975,98.93000793,171.9036407,270.9400024
74.7539978,98.66356659,150.9975891,266.769989
73.04149628,96.58925629,148.4052277,260.5799866
68.87249756,93.46826172,146.8070526,246.3899994
67.19799805,89.56700897,141.8825378,233.8800049
73.54499817,95.68531036,148.8047791,253.6699982
73.08200073,96.27523041,149.6130981,255.5700073
73.90100098,95.52355194,147.7176056,256.0799866
75.09850311,96.64635468,149.9012146,267.6600037
76.95649719,96.21815491,151.629425,267.6600037
75.01399994,92.67848206,146.0544586,271.2000122
78.76950073,96.98889923,152.7815399,297.5700073
81.47550201,97.1125946,154.9186401,315.3399963
82.82900238,97.81671906,155.1880646,320.269989
82.97100067,99.21546173,158.5051575,319.9599915
82.81099701,98.57792664,158.0684967,324.6600037
82.02799988,97.81671906,158.8768311,337.5899963
80.86049652,97.10308838,159.397171,332.9400024
83.72799683,99.91958618,158.5423279,354.6400146
84.18900299,100.271637,159.2206573,351.3900146
84.66100311,100.9757919,160.9953003,353.1900024
84.80999756,102.4887238,164.3774567,339.1000061
81.60849762,100.5571213,163.4390106,325.1600037
82.00099945,101.5371857,161.3762512,321.9899902
82.74649811,101.0518951,161.76651,326.6700134
83.52850342,101.9748917,162.9372559,338.0499878
81.89450073,99.9861908,161.6364288,335.6600037
79.69400024,97.94993591,161.283371,328.8999939
83.52149963,101.223175,164.8978119,340.6600037
85.93650055,99.36771393,164.9907074,339.5
81.31150055,97.79769135,166.6074524,339.8500061
81.66549683,100.6141891,169.7851563,351.3399963
82.94049835,102.0224609,170.7143097,355.8099976
82.01300049,100.890152,170.7886658,352.1900024
80.71849823,100.1669922,168.5214844,344.7099915
79.41100311,100.5476227,164.6840515,347.5700073
79.55000305,100.1479568,168.2613525,345.730011
81.90049744,101.7084579,172.3124695,359.9700012
82,101.6323471,172.4704437,351.769989
81.13249969,101.7179794,170.8908539,359.0700073
80.39749908,102.9740067,166.5981903,356.8699951
81.3789978,102.9263992,167.480835,361.9200134
81.10500336,102.3912735,169.0232391,359.9100037
80.97200012,104.5508957,169.3670502,356.9700012
81.57800293,106.041626,167.7038269,363.019989
81.65000153,106.6340866,168.2427673,363.9100037
81.81999969,107.3699112,168.8374176,364.9700012
82.05449677,107.188324,168.9303436,362.8699951
81.99150085,107.0545425,168.1777039,358.1000061
83.58650208,107.532341,169.8501892,357.3200073
84.8085022,107.2743378,168.3078156,351.0400085
84.62149811,106.7392044,167.2578125,354.2999878
83.44750214,106.7869797,165.5574799,359.6099854
81.29750061,105.4873886,160.6143799,352.6000061
81.04000092,105.6020508,160.2133331,349.6000061
83.53099823,107.8190155,164.5688629,358.8599854
83.65499878,108.5739441,165.2403717,356.269989
84.54049683,109.4148483,167.4414673,361.2099915
84.31099701,109.5008469,167.021759,358.8200073
85.61799622,110.7622299,165.9958344,361.4599915
87.10749817,112.3484955,170.1182098,363.4400024
88.09249878,112.4249649,169.1949005,358.7799988
89.8635025,112.3007202,163.2817841,375.2200012
90.96299744,114.8807983,166.937851,377.8699951
88.2385025,111.8515778,162.2745056,361.0100098
88.71299744,112.4345322,160.4838257,366.230011
89.18800354,112.6734161,163.3563843,359.9700012
88.28500366,111.5840378,164.2330933,353.3699951
88.67099762,111.7369308,165.9212341,354.6099854
89.03749847,112.7020874,169.1949005,356.5599976
90.70950317,113.7341003,173.8955231,366.9599915
90.6989975,113.896553,171.6384735,367.7200012
91.03500366,114.641922,172.7203217,369.75
90.94300079,114.0590057,175.0334015,367.8800049
91.86399841,114.5654755,177.1131897,365.4899902
92.49299622,114.6036987,178.493576,361.4100037
91.79199982,113.9825592,177.1598816,364.7099915
92.36650085,114.85215,178.1391602,363.9200134
92.20349884,114.9859238,178.9505615,367.6499939
92.15299988,115.5784073,183.6885223,351.1400146
92.24349976,115.6739655,182.9703674,348.8699951
93.15200043,115.4063873,183.9496613,359.4599915
93.24099731,116.361969,184.7237549,354.7399902
93.08450317,117.8909149,184.8076935,360.3500061
94.3655014,118.2636108,182.7837982,377.3399963
96.18849945,119.868988,181.9910431,381.8900146
95.08750153,119.4580841,184.5372467,374.230011
95.11250305,123.4141998,176.1526031,368.3299866
97.53150177,124.1213684,171.6478119,374.8500061
96.92150116,124.0067062,174.063385,371.8299866
96.3259964,124.7998352,176.7028656,370.5400085
95.5759964,122.2006149,173.1214294,378.8099976
95.04100037,120.604805,174.4458008,379.0599976
98.1230011,123.175293,175.3971252,385.0299988
97.52749634,122.4586182,173.1027832,378.6700134
96.05000305,119.9454269,168.4953918,370.4599915
95.8884964,119.9358673,167.3482208,364.3699951
94.99349976,119.9263229,167.4694672,362.75
94.49900055,121.4839325,166.0144958,361.0400085
91.13400269,117.8717957,160.6983337,345.2600098
92.0059967,119.1905289,160.2879333,345.6099854
93.55750275,120.868988,160.9221497,354.9899902
95.37850189,123.6600418,163.9346466,359.3099976
93.44999695,122.8352127,158.4785614,354.4500122
